Flood_Date,Flood_Hour,Flood_X,Flood_Y,Tide_Data,Tide_Hour,Tide_Weight
,,,,10/14/2017,10:45:00 AM,3.36
,,,,10/14/2017,04:56:00 PM,1.26
,,,,10/14/2017,11:31:00 PM,3.3
,,,,10/15/2017,05:22:00 AM,1.35
,,,,10/15/2017,11:56:00 AM,3.53
,,,,10/15/2017,06:02:00 PM,1.08
,,,,10/16/2017,12:32:00 AM,3.5
,,,,10/16/2017,06:22:00 AM,1.15
,,,,10/16/2017,12:52:00 PM,3.72
,,,,10/16/2017,06:53:00 PM,.9
,,,,10/17/2017,01:21:00 AM,3.69
,,,,10/17/2017,07:10:00 AM,.95
,,,,10/17/2017,01:40:00 PM,3.88
,,,,10/17/2017,07:36:00 PM,.77
,,,,10/18/2017,02:04:00 AM,3.83
,,,,10/18/2017,07:51:00 AM,.8
,,,,10/18/2017,02:22:00 PM,3.96
,,,,10/18/2017,08:14:00 PM,.69
,,,,10/19/2017,02:43:00 AM,3.91
,,,,10/19/2017,08:28:00 AM,.72
,,,,10/19/2017,03:01:00 PM,3.97
,,,,10/19/2017,08:49:00 PM,.67
,,,,10/20/2017,03:19:00 AM,3.93
,,,,10/20/2017,09:04:00 AM,.7
,,,,10/20/2017,03:36:00 PM,3.92
,,,,10/20/2017,09:22:00 PM,.7
,,,,10/21/2017,03:53:00 AM,3.89
,,,,10/21/2017,09:38:00 AM,.73
,,,,10/21/2017,04:10:00 PM,3.82
,,,,10/21/2017,09:54:00 PM,.78
,,,,10/22/2017,04:25:00 AM,3.8
,,,,10/22/2017,10:10:00 AM,.82
,,,,10/22/2017,04:41:00 PM,3.69
,,,,10/22/2017,10:25:00 PM,.9
,,,,10/23/2017,04:55:00 AM,3.69
,,,,10/23/2017,10:43:00 AM,.95
,,,,10/23/2017,05:11:00 PM,3.53
,,,,10/23/2017,10:56:00 PM,1.05
,,,,10/24/2017,05:25:00 AM,3.54
,,,,10/24/2017,11:17:00 AM,1.11
,,,,10/24/2017,05:43:00 PM,3.35
,,,,10/24/2017,11:29:00 PM,1.24
,,,,10/25/2017,05:59:00 AM,3.39
,,,,10/25/2017,11:54:00 AM,1.29
,,,,10/25/2017,06:19:00 PM,3.16
,,,,10/26/2017,12:07:00 AM,1.43
,,,,10/26/2017,06:38:00 AM,3.22
,,,,10/26/2017,12:40:00 PM,1.47
,,,,10/26/2017,07:05:00 PM,2.98
,,,,10/27/2017,12:57:00 AM,1.63
,,,,10/27/2017,07:30:00 AM,3.06
,,,,10/27/2017,01:43:00 PM,1.62
,,,,10/27/2017,08:10:00 PM,2.84
,,,,10/28/2017,02:10:00 AM,1.76
,,,,10/28/2017,08:42:00 AM,2.97
,,,,10/28/2017,03:08:00 PM,1.66
,,,,10/28/2017,09:39:00 PM,2.82
,,,,10/29/2017,03:41:00 AM,1.76
,,,,10/29/2017,10:09:00 AM,3.01
,,,,10/29/2017,04:29:00 PM,1.55
,,,,10/29/2017,11:01:00 PM,2.96
,,,,10/30/2017,04:55:00 AM,1.6
,,,,10/30/2017,11:21:00 AM,3.19
,,,,10/30/2017,05:30:00 PM,1.35
,,,,10/31/2017,,3.19
,,,,10/31/2017,05:51:00 AM,1.36
,,,,10/31/2017,12:17:00 PM,3.42
,,,,10/31/2017,06:19:00 PM,1.11
,,,,11/01/2017,12:48:00 AM,3.44
,,,,11/01/2017,06:37:00 AM,1.11
,,,,11/01/2017,01:04:00 PM,3.66
,,,,11/01/2017,07:01:00 PM,.88
,,,,11/02/2017,01:31:00 AM,3.68
,,,,11/02/2017,07:19:00 AM,.86
,,,,11/02/2017,01:48:00 PM,3.87
,,,,11/02/2017,07:42:00 PM,.67
,,,,11/03/2017,02:12:00 AM,3.88
,,,,11/03/2017,08:00:00 AM,.65
,,,,11/03/2017,02:31:00 PM,4.03
,,,,11/03/2017,08:22:00 PM,.52
,,,,11/04/2017,02:54:00 AM,4.03
,,,,11/04/2017,08:42:00 AM,.5
,,,,11/04/2017,03:15:00 PM,4.12
,,,,11/04/2017,09:03:00 PM,.44
,,,,11/05/2017,03:36:00 AM,4.11
,,,,11/05/2017,09:24:00 AM,.43
,,,,11/05/2017,03:59:00 PM,4.12
,,,,11/05/2017,09:44:00 PM,.45
,,,,11/06/2017,04:20:00 AM,4.11
,,,,11/06/2017,10:08:00 AM,.44
,,,,11/06/2017,04:44:00 PM,4.04
,,,,11/06/2017,10:27:00 PM,.55
,,,,11/07/2017,05:05:00 AM,4.04
,,,,11/07/2017,10:54:00 AM,.55
,,,,11/07/2017,05:32:00 PM,3.88
,,,,11/07/2017,11:13:00 PM,.73
,,,,11/08/2017,05:53:00 AM,3.89
,,,,11/08/2017,11:44:00 AM,.73
,,,,11/08/2017,06:23:00 PM,3.65
,,,,11/09/2017,12:04:00 AM,.97
,,,,11/09/2017,06:46:00 AM,3.69
,,,,11/09/2017,12:42:00 PM,.96
,,,,11/09/2017,07:23:00 PM,3.41
,,,,11/10/2017,01:03:00 AM,1.22
,,,,11/10/2017,07:49:00 AM,3.49
,,,,11/10/2017,01:51:00 PM,1.16
,,,,11/10/2017,08:34:00 PM,3.22
,,,,11/11/2017,02:17:00 AM,1.41
,,,,11/11/2017,09:03:00 AM,3.35
,,,,11/11/2017,03:13:00 PM,1.26
,,,,11/11/2017,09:54:00 PM,3.16
,,,,11/12/2017,03:42:00 AM,1.45
,,,,11/12/2017,10:22:00 AM,3.34
,,,,11/12/2017,04:33:00 PM,1.23
,,,,11/12/2017,11:07:00 PM,3.24
,,,,11/13/2017,04:58:00 AM,1.36
,,,,11/13/2017,11:31:00 AM,3.43
,,,,11/13/2017,05:37:00 PM,1.12
,,,,11/14/2017,12:07:00 AM,3.4
,,,,11/14/2017,05:58:00 AM,1.2
,,,,11/14/2017,12:28:00 PM,3.55
,,,,11/14/2017,06:28:00 PM,
,,,,11/15/2017,12:56:00 AM,3.55
,,,,11/15/2017,06:47:00 AM,1.04
,,,,11/15/2017,01:16:00 PM,3.65
,,,,11/15/2017,07:11:00 PM,.89
,,,,11/16/2017,01:39:00 AM,3.68
,,,,11/16/2017,07:28:00 AM,.91
,,,,11/16/2017,01:58:00 PM,3.71
,,,,11/16/2017,07:48:00 PM,.82
,,,,11/17/2017,02:18:00 AM,3.75
,,,,11/17/2017,08:06:00 AM,.83
,,,,11/17/2017,02:36:00 PM,3.72
,,,,11/17/2017,08:23:00 PM,.78
,,,,11/18/2017,02:54:00 AM,3.78
,,,,11/18/2017,08:42:00 AM,.79
,,,,11/18/2017,03:12:00 PM,3.69
,,,,11/18/2017,08:56:00 PM,.78
,,,,11/19/2017,03:28:00 AM,3.76
,,,,11/19/2017,09:16:00 AM,.8
,,,,11/19/2017,03:45:00 PM,3.62
,,,,11/19/2017,09:28:00 PM,.83
,,,,11/20/2017,03:59:00 AM,3.71
,,,,11/20/2017,09:48:00 AM,.84
,,,,11/20/2017,04:16:00 PM,3.53
,,,,11/20/2017,10:00:00 PM,.9
,,,,11/21/2017,04:30:00 AM,3.64
,,,,11/21/2017,10:21:00 AM,.92
,,,,11/21/2017,04:48:00 PM,3.43
,,,,11/21/2017,10:31:00 PM,1.01
,,,,11/22/2017,05:01:00 AM,3.54
,,,,11/22/2017,10:55:00 AM,1.01
,,,,11/22/2017,05:20:00 PM,3.3
,,,,11/22/2017,11:04:00 PM,1.14
,,,,11/23/2017,05:35:00 AM,3.43
,,,,11/23/2017,11:32:00 AM,1.13
,,,,11/23/2017,05:57:00 PM,3.17
,,,,11/23/2017,11:41:00 PM,1.28
,,,,11/24/2017,06:13:00 AM,3.3
,,,,11/24/2017,12:14:00 PM,1.27
,,,,11/24/2017,06:40:00 PM,3.03
,,,,11/25/2017,12:25:00 AM,1.43
,,,,11/25/2017,07:00:00 AM,3.16
,,,,11/25/2017,01:06:00 PM,1.39
,,,,11/25/2017,07:34:00 PM,2.9
,,,,11/26/2017,01:23:00 AM,1.56
,,,,11/26/2017,07:59:00 AM,3.05
,,,,11/26/2017,02:12:00 PM,1.47
,,,,11/26/2017,08:45:00 PM,2.85
,,,,11/27/2017,02:39:00 AM,1.61
,,,,11/27/2017,09:13:00 AM,3.02
,,,,11/27/2017,03:28:00 PM,1.44
,,,,11/27/2017,10:04:00 PM,2.91
,,,,11/28/2017,03:57:00 AM,1.53
,,,,11/28/2017,10:29:00 AM,3.11
,,,,11/28/2017,04:37:00 PM,1.3
,,,,11/28/2017,11:13:00 PM,3.09
,,,,11/29/2017,05:03:00 AM,1.35
,,,,11/29/2017,11:33:00 AM,3.29
,,,,11/29/2017,05:35:00 PM,1.1
,,,,11/30/2017,12:08:00 AM,3.32
,,,,11/30/2017,05:58:00 AM,1.11
,,,,11/30/2017,12:28:00 PM,3.5
,,,,11/30/2017,06:25:00 PM,.87
,,,,12/01/2017,12:58:00 AM,3.56
,,,,12/01/2017,06:48:00 AM,.86
,,,,12/01/2017,01:18:00 PM,3.7
,,,,12/01/2017,07:12:00 PM,.67
,,,,12/02/2017,01:45:00 AM,3.77
,,,,12/02/2017,07:35:00 AM,.63
,,,,12/02/2017,02:07:00 PM,3.86
,,,,12/02/2017,07:57:00 PM,.5
,,,,12/03/2017,02:31:00 AM,3.94
,,,,12/03/2017,08:22:00 AM,.46
,,,,12/03/2017,02:55:00 PM,3.96
,,,,12/03/2017,08:42:00 PM,.41
,,,,12/04/2017,03:18:00 AM,4.05
,,,,12/04/2017,09:09:00 AM,.35
,,,,12/04/2017,03:43:00 PM,3.99
,,,,12/04/2017,09:28:00 PM,.4
,,,,12/05/2017,04:05:00 AM,4.09
,,,,12/05/2017,09:56:00 AM,.33
,,,,12/05/2017,04:32:00 PM,3.94
,,,,12/05/2017,10:14:00 PM,.47
,,,,12/06/2017,04:53:00 AM,4.05
,,,,12/06/2017,10:45:00 AM,.4
,,,,12/06/2017,05:22:00 PM,3.81
,,,,12/06/2017,11:02:00 PM,.62
,,,,12/07/2017,05:42:00 AM,3.93
,,,,12/07/2017,11:36:00 AM,.55
,,,,12/07/2017,06:13:00 PM,3.63
,,,,12/07/2017,11:53:00 PM,.82
,,,,12/08/2017,06:34:00 AM,3.75
,,,,12/08/2017,12:31:00 PM,.75
,,,,12/08/2017,07:09:00 PM,3.41
,,,,12/09/2017,12:48:00 AM,1.03
,,,,12/09/2017,07:31:00 AM,3.54
,,,,12/09/2017,01:32:00 PM,.96
,,,,12/09/2017,08:11:00 PM,3.22
,,,,12/10/2017,01:52:00 AM,1.22
,,,,12/10/2017,08:36:00 AM,3.35
,,,,12/10/2017,02:40:00 PM,1.12
,,,,12/10/2017,09:20:00 PM,3.1
,,,,12/11/2017,03:04:00 AM,1.33
,,,,12/11/2017,09:46:00 AM,3.23
,,,,12/11/2017,03:52:00 PM,1.2
,,,,12/11/2017,10:30:00 PM,3.09
,,,,12/12/2017,04:18:00 AM,1.33
,,,,12/12/2017,10:56:00 AM,3.21
,,,,12/12/2017,04:59:00 PM,1.18
,,,,12/12/2017,11:33:00 PM,3.17
,,,,12/13/2017,05:24:00 AM,1.25
,,,,12/13/2017,11:56:00 AM,3.25
,,,,12/13/2017,05:55:00 PM,1.11
,,,,12/14/2017,12:26:00 AM,3.29
,,,,12/14/2017,06:19:00 AM,1.14
,,,,12/14/2017,12:48:00 PM,3.32
,,,,12/14/2017,06:43:00 PM,1.02
,,,,12/15/2017,01:12:00 AM,3.41
,,,,12/15/2017,07:05:00 AM,1.02
,,,,12/15/2017,01:33:00 PM,3.37
,,,,12/15/2017,07:24:00 PM,.93
,,,,12/16/2017,01:53:00 AM,3.5
,,,,12/16/2017,07:46:00 AM,.92
,,,,12/16/2017,02:13:00 PM,3.41
,,,,12/16/2017,08:01:00 PM,.87
,,,,12/17/2017,02:31:00 AM,3.56
,,,,12/17/2017,08:23:00 AM,.85
,,,,12/17/2017,02:50:00 PM,3.42
,,,,12/17/2017,08:35:00 PM,.83
,,,,12/18/2017,03:06:00 AM,3.59
,,,,12/18/2017,08:58:00 AM,.81
,,,,12/18/2017,03:25:00 PM,3.41
,,,,12/18/2017,09:08:00 PM,.82
,,,,12/19/2017,03:39:00 AM,3.59
,,,,12/19/2017,09:31:00 AM,.8
,,,,12/19/2017,03:58:00 PM,3.39
,,,,12/19/2017,09:41:00 PM,.84
,,,,12/20/2017,04:11:00 AM,3.57
,,,,12/20/2017,10:05:00 AM,.81
,,,,12/20/2017,04:31:00 PM,3.34
,,,,12/20/2017,10:13:00 PM,.88
,,,,12/21/2017,04:44:00 AM,3.53
,,,,12/21/2017,10:38:00 AM,.84
,,,,12/21/2017,05:04:00 PM,3.28
,,,,12/21/2017,10:46:00 PM,.95
,,,,12/22/2017,05:18:00 AM,3.47
,,,,12/22/2017,11:14:00 AM,.9
,,,,12/22/2017,05:40:00 PM,3.2
,,,,12/22/2017,11:22:00 PM,1.03
,,,,12/23/2017,05:55:00 AM,3.38
,,,,12/23/2017,11:52:00 AM,.99
,,,,12/23/2017,06:20:00 PM,3.1
,,,,12/24/2017,12:02:00 AM,1.14
,,,,12/24/2017,06:37:00 AM,3.27
,,,,12/24/2017,12:36:00 PM,1.09
,,,,12/24/2017,07:05:00 PM,
,,,,12/25/2017,12:49:00 AM,1.25
,,,,12/25/2017,07:26:00 AM,3.15
,,,,12/25/2017,01:28:00 PM,1.19
,,,,12/25/2017,08:01:00 PM,2.92
,,,,12/26/2017,01:48:00 AM,1.33
,,,,12/26/2017,08:26:00 AM,3.07
,,,,12/26/2017,02:31:00 PM,1.23
,,,,12/26/2017,09:09:00 PM,2.9
,,,,12/27/2017,02:58:00 AM,1.35
,,,,12/27/2017,09:35:00 AM,3.05
,,,,12/27/2017,03:41:00 PM,1.2
,,,,12/27/2017,10:21:00 PM,2.98
,,,,12/28/2017,04:11:00 AM,1.27
,,,,12/28/2017,10:47:00 AM,3.13
,,,,12/28/2017,04:49:00 PM,1.08
,,,,12/28/2017,11:27:00 PM,3.15
,,,,12/29/2017,05:19:00 AM,1.1
,,,,12/29/2017,11:52:00 AM,3.29
,,,,12/29/2017,05:50:00 PM,.9
,,,,12/30/2017,12:26:00 AM,3.37
,,,,12/30/2017,06:19:00 AM,.87
,,,,12/30/2017,12:51:00 PM,3.47
,,,,12/30/2017,06:46:00 PM,.71
,,,,12/31/2017,01:21:00 AM,3.6
,,,,12/31/2017,07:15:00 AM,.64
,,,,12/31/2017,01:47:00 PM,3.64
,,,,12/31/2017,07:38:00 PM,.53
,,,,01/01/2018,02:14:00 AM,3.83
,,,,01/01/2018,08:10:00 AM,.52
,,,,01/01/2018,02:41:00 PM,3.78
,,,,01/01/2018,08:29:00 PM,.51
,,,,01/02/2018,03:04:00 AM,3.98
,,,,01/02/2018,09:01:00 AM,.38
,,,,01/02/2018,03:32:00 PM,3.85
,,,,01/02/2018,09:18:00 PM,.45
,,,,01/03/2018,03:54:00 AM,4.07
,,,,01/03/2018,09:50:00 AM,.32
,,,,01/03/2018,04:21:00 PM,3.86
,,,,01/03/2018,10:05:00 PM,.46
,,,,01/04/2018,04:41:00 AM,4.08
,,,,01/04/2018,10:38:00 AM,.34
,,,,01/04/2018,05:09:00 PM,3.79
,,,,01/04/2018,10:52:00 PM,.53
,,,,01/05/2018,05:28:00 AM,
,,,,01/05/2018,11:25:00 AM,.45
,,,,01/05/2018,05:56:00 PM,3.65
,,,,01/05/2018,11:38:00 PM,.67
,,,,01/06/2018,06:16:00 AM,3.84
,,,,01/06/2018,12:13:00 PM,.62
,,,,01/06/2018,06:44:00 PM,3.47
,,,,01/07/2018,12:26:00 AM,.85
,,,,01/07/2018,07:05:00 AM,3.63
,,,,01/07/2018,01:02:00 PM,.84
,,,,01/07/2018,07:36:00 PM,3.27
,,,,01/08/2018,01:18:00 AM,1.06
,,,,01/08/2018,07:58:00 AM,3.38
,,,,01/08/2018,01:57:00 PM,1.06
,,,,01/08/2018,08:34:00 PM,3.09
,,,,01/09/2018,02:18:00 AM,1.25
,,,,01/09/2018,08:58:00 AM,3.17
,,,,01/09/2018,03:00:00 PM,1.23
,,,,01/09/2018,09:39:00 PM,2.99
,,,,01/10/2018,03:27:00 AM,1.37
,,,,01/10/2018,10:06:00 AM,3.03
,,,,01/10/2018,04:08:00 PM,1.32
,,,,01/10/2018,10:48:00 PM,2.98
,,,,01/11/2018,04:40:00 AM,1.39
,,,,01/11/2018,11:15:00 AM,2.99
,,,,01/11/2018,05:15:00 PM,1.31
,,,,01/11/2018,11:50:00 PM,3.06
,,,,01/12/2018,05:47:00 AM,1.33
,,,,01/12/2018,12:15:00 PM,3.02
,,,,01/12/2018,06:12:00 PM,1.23
,,,,01/13/2018,12:44:00 AM,3.17
,,,,01/13/2018,06:42:00 AM,1.22
,,,,01/13/2018,01:06:00 PM,3.1
,,,,01/13/2018,06:59:00 PM,1.13
,,,,01/14/2018,01:29:00 AM,3.3
,,,,01/14/2018,07:28:00 AM,1.09
,,,,01/14/2018,01:50:00 PM,3.18
,,,,01/14/2018,07:40:00 PM,1.03
,,,,01/15/2018,02:09:00 AM,3.41
,,,,01/15/2018,08:08:00 AM,.98
,,,,01/15/2018,02:29:00 PM,3.26
,,,,01/15/2018,08:17:00 PM,.94
,,,,01/16/2018,02:46:00 AM,3.5
,,,,01/16/2018,08:44:00 AM,.88
,,,,01/16/2018,03:05:00 PM,3.32
,,,,01/16/2018,08:52:00 PM,.87
,,,,01/17/2018,03:21:00 AM,3.57
,,,,01/17/2018,09:18:00 AM,.81
,,,,01/17/2018,03:40:00 PM,3.37
,,,,01/17/2018,09:25:00 PM,.83
,,,,01/18/2018,03:55:00 AM,3.61
,,,,01/18/2018,09:51:00 AM,.76
,,,,01/18/2018,04:14:00 PM,3.39
,,,,01/18/2018,09:58:00 PM,.81
,,,,01/19/2018,04:28:00 AM,3.62
,,,,01/19/2018,10:24:00 AM,.74
,,,,01/19/2018,04:48:00 PM,3.38
,,,,01/19/2018,10:31:00 PM,.82
,,,,01/20/2018,05:02:00 AM,3.6
,,,,01/20/2018,10:57:00 AM,.75
,,,,01/20/2018,05:22:00 PM,3.35
,,,,01/20/2018,11:05:00 PM,.86
,,,,01/21/2018,05:37:00 AM,3.54
,,,,01/21/2018,11:31:00 AM,.8
,,,,01/21/2018,05:58:00 PM,3.29
,,,,01/21/2018,11:41:00 PM,.93
,,,,01/22/2018,06:15:00 AM,3.45
,,,,01/22/2018,12:09:00 PM,.87
,,,,01/22/2018,06:38:00 PM,3.2
,,,,01/23/2018,12:21:00 AM,1.03
,,,,01/23/2018,06:56:00 AM,3.33
,,,,01/23/2018,12:52:00 PM,.97
,,,,01/23/2018,07:24:00 PM,3.11
,,,,01/24/2018,01:10:00 AM,1.14
,,,,01/24/2018,07:46:00 AM,3.21
,,,,01/24/2018,01:44:00 PM,1.08
,,,,01/24/2018,08:21:00 PM,3.03
,,,,01/25/2018,02:11:00 AM,1.23
,,,,01/25/2018,08:48:00 AM,3.1
,,,,01/25/2018,02:50:00 PM,1.16
,,,,01/25/2018,09:31:00 PM,3.01
,,,,01/26/2018,03:26:00 AM,1.27
,,,,01/26/2018,10:04:00 AM,3.07
,,,,01/26/2018,04:06:00 PM,1.16
,,,,01/26/2018,10:48:00 PM,3.09
,,,,01/27/2018,04:46:00 AM,1.19
,,,,01/27/2018,11:23:00 AM,3.14
,,,,01/27/2018,05:20:00 PM,1.07
,,,,01/28/2018,12:01:00 AM,3.26
,,,,01/28/2018,06:00:00 AM,
,,,,01/28/2018,12:34:00 PM,3.3
,,,,01/28/2018,06:27:00 PM,.9
,,,,01/29/2018,01:04:00 AM,3.49
,,,,01/29/2018,07:04:00 AM,.77
,,,,01/29/2018,01:36:00 PM,3.49
,,,,01/29/2018,07:26:00 PM,.72
,,,,01/30/2018,02:01:00 AM,3.73
,,,,01/30/2018,08:01:00 AM,.54
,,,,01/30/2018,02:31:00 PM,3.67
,,,,01/30/2018,08:19:00 PM,.55
,,,,01/31/2018,02:53:00 AM,3.93
,,,,01/31/2018,08:52:00 AM,.36
,,,,01/31/2018,03:21:00 PM,3.8
,,,,01/31/2018,09:07:00 PM,.42
,,,,02/01/2018,03:42:00 AM,4.07
,,,,02/01/2018,09:39:00 AM,.26
,,,,02/01/2018,04:08:00 PM,3.85
,,,,02/01/2018,09:52:00 PM,.37
,,,,02/02/2018,04:28:00 AM,4.11
,,,,02/02/2018,10:23:00 AM,.25
,,,,02/02/2018,04:53:00 PM,3.83
,,,,02/02/2018,10:36:00 PM,.4
,,,,02/03/2018,05:12:00 AM,4.05
,,,,02/03/2018,11:06:00 AM,.35
,,,,02/03/2018,05:36:00 PM,3.72
,,,,02/03/2018,11:18:00 PM,.51
,,,,02/04/2018,05:54:00 AM,3.89
,,,,02/04/2018,11:47:00 AM,.52
,,,,02/04/2018,06:18:00 PM,3.55
,,,,02/05/2018,,.69
,,,,02/05/2018,06:37:00 AM,3.65
,,,,02/05/2018,12:29:00 PM,.76
,,,,02/05/2018,07:01:00 PM,3.33
,,,,02/06/2018,12:44:00 AM,.92
,,,,02/06/2018,07:21:00 AM,3.37
,,,,02/06/2018,01:14:00 PM,1.01
,,,,02/06/2018,07:47:00 PM,3.11
,,,,02/07/2018,01:33:00 AM,1.16
,,,,02/07/2018,08:10:00 AM,3.1
,,,,02/07/2018,02:07:00 PM,1.25
,,,,02/07/2018,08:43:00 PM,2.93
,,,,02/08/2018,02:35:00 AM,1.38
,,,,02/08/2018,09:12:00 AM,2.87
,,,,02/08/2018,03:12:00 PM,1.42
,,,,02/08/2018,09:54:00 PM,2.83
,,,,02/09/2018,03:52:00 AM,1.49
,,,,02/09/2018,10:28:00 AM,2.76
,,,,02/09/2018,04:29:00 PM,1.47
,,,,02/09/2018,11:09:00 PM,2.85
,,,,02/10/2018,05:13:00 AM,1.47
,,,,02/10/2018,11:43:00 AM,2.79
,,,,02/10/2018,05:40:00 PM,1.41
,,,,02/11/2018,12:14:00 AM,2.97
,,,,02/11/2018,06:19:00 AM,1.35
,,,,02/11/2018,12:43:00 PM,2.9
,,,,02/11/2018,06:37:00 PM,1.28
,,,,02/12/2018,01:05:00 AM,3.13
,,,,02/12/2018,07:10:00 AM,1.19
,,,,02/12/2018,01:31:00 PM,3.04
,,,,02/12/2018,07:21:00 PM,1.14
,,,,02/13/2018,01:48:00 AM,3.29
,,,,02/13/2018,07:50:00 AM,1.03
,,,,02/13/2018,02:11:00 PM,3.18
,,,,02/13/2018,07:59:00 PM,.99
,,,,02/14/2018,02:26:00 AM,3.44
,,,,02/14/2018,08:26:00 AM,.88
,,,,02/14/2018,02:47:00 PM,3.31
,,,,02/14/2018,08:34:00 PM,.87
,,,,02/15/2018,03:02:00 AM,3.56
,,,,02/15/2018,08:59:00 AM,.76
,,,,02/15/2018,03:22:00 PM,3.41
,,,,02/15/2018,09:07:00 PM,.77
,,,,02/16/2018,03:36:00 AM,3.65
,,,,02/16/2018,09:31:00 AM,.67
,,,,02/16/2018,03:55:00 PM,3.48
,,,,02/16/2018,09:40:00 PM,.7
,,,,02/17/2018,04:10:00 AM,3.71
,,,,02/17/2018,10:03:00 AM,.61
,,,,02/17/2018,04:29:00 PM,3.52
,,,,02/17/2018,10:12:00 PM,.66
,,,,02/18/2018,04:45:00 AM,3.72
,,,,02/18/2018,10:35:00 AM,.59
,,,,02/18/2018,05:03:00 PM,3.52
,,,,02/18/2018,10:46:00 PM,.67
,,,,02/19/2018,05:20:00 AM,3.68
,,,,02/19/2018,11:09:00 AM,.62
,,,,02/19/2018,05:39:00 PM,3.48
,,,,02/19/2018,11:21:00 PM,.72
,,,,02/20/2018,05:56:00 AM,3.59
,,,,02/20/2018,11:45:00 AM,.71
,,,,02/20/2018,06:17:00 PM,3.39
,,,,02/21/2018,,.83
,,,,02/21/2018,06:36:00 AM,3.45
,,,,02/21/2018,12:25:00 PM,.84
,,,,02/21/2018,06:59:00 PM,3.26
,,,,02/22/2018,12:45:00 AM,.98
,,,,02/22/2018,07:22:00 AM,3.28
,,,,02/22/2018,01:14:00 PM,1.02
,,,,02/22/2018,07:51:00 PM,3.13
,,,,02/23/2018,01:42:00 AM,1.14
,,,,02/23/2018,08:22:00 AM,3.1
,,,,02/23/2018,02:17:00 PM,1.19
,,,,02/23/2018,08:59:00 PM,3.02
,,,,02/24/2018,02:58:00 AM,1.26
,,,,02/24/2018,09:40:00 AM,2.99
,,,,02/24/2018,03:38:00 PM,1.27
,,,,02/24/2018,10:23:00 PM,3.03
,,,,02/25/2018,04:27:00 AM,1.24
,,,,02/25/2018,11:08:00 AM,3.03
,,,,02/25/2018,05:03:00 PM,1.21
,,,,02/25/2018,11:44:00 PM,3.19
,,,,02/26/2018,05:49:00 AM,1.07
,,,,02/26/2018,12:24:00 PM,3.2
,,,,02/26/2018,06:16:00 PM,1.03
,,,,02/27/2018,12:52:00 AM,3.44
,,,,02/27/2018,06:56:00 AM,.82
,,,,02/27/2018,01:26:00 PM,3.43
,,,,02/27/2018,07:16:00 PM,.8
,,,,02/28/2018,01:49:00 AM,3.71
,,,,02/28/2018,07:51:00 AM,.57
,,,,02/28/2018,02:19:00 PM,3.65
,,,,02/28/2018,08:07:00 PM,.59
,,,,03/01/2018,02:40:00 AM,3.93
,,,,03/01/2018,08:38:00 AM,.38
,,,,03/01/2018,03:07:00 PM,3.8
,,,,03/01/2018,08:52:00 PM,.43
,,,,03/02/2018,03:26:00 AM,4.07
,,,,03/02/2018,09:22:00 AM,.28
,,,,03/02/2018,03:50:00 PM,3.88
,,,,03/02/2018,09:35:00 PM,.35
,,,,03/03/2018,04:09:00 AM,4.1
,,,,03/03/2018,10:02:00 AM,.28
,,,,03/03/2018,04:31:00 PM,3.87
,,,,03/03/2018,10:15:00 PM,.37
,,,,03/04/2018,04:50:00 AM,4.04
,,,,03/04/2018,10:41:00 AM,.37
,,,,03/04/2018,05:10:00 PM,3.78
,,,,03/04/2018,10:54:00 PM,.47
,,,,03/05/2018,05:29:00 AM,3.87
,,,,03/05/2018,11:18:00 AM,.54
,,,,03/05/2018,05:48:00 PM,3.62
,,,,03/05/2018,11:31:00 PM,.65
,,,,03/06/2018,06:06:00 AM,3.63
,,,,03/06/2018,11:55:00 AM,.77
,,,,03/06/2018,06:24:00 PM,3.41
,,,,03/07/2018,12:10:00 AM,.88
,,,,03/07/2018,06:43:00 AM,3.36
,,,,03/07/2018,12:32:00 PM,1.02
,,,,03/07/2018,07:02:00 PM,3.19
,,,,03/08/2018,12:52:00 AM,1.13
,,,,03/08/2018,07:22:00 AM,3.07
,,,,03/08/2018,01:15:00 PM,1.28
,,,,03/08/2018,07:46:00 PM,2.97
,,,,03/09/2018,01:44:00 AM,1.38
,,,,03/09/2018,08:13:00 AM,2.82
,,,,03/09/2018,02:13:00 PM,1.49
,,,,03/09/2018,08:48:00 PM,2.8
,,,,03/10/2018,02:58:00 AM,1.55
,,,,03/10/2018,09:30:00 AM,2.66
,,,,03/10/2018,03:35:00 PM,1.61
,,,,03/10/2018,10:14:00 PM,2.75
,,,,03/11/2018,04:30:00 AM,1.58
,,,,03/11/2018,11:03:00 AM,2.66
,,,,03/11/2018,05:01:00 PM,1.58
,,,,03/11/2018,11:35:00 PM,2.85
,,,,03/12/2018,05:48:00 AM,1.46
,,,,03/12/2018,12:15:00 PM,2.8
,,,,03/12/2018,06:07:00 PM,1.44
,,,,03/13/2018,12:34:00 AM,3.03
,,,,03/13/2018,06:43:00 AM,1.28
,,,,03/13/2018,01:05:00 PM,2.98
,,,,03/13/2018,06:55:00 PM,1.25
,,,,03/14/2018,01:20:00 AM,3.22
,,,,03/14/2018,07:24:00 AM,1.08
,,,,03/14/2018,01:46:00 PM,3.17
,,,,03/14/2018,07:34:00 PM,1.07
,,,,03/15/2018,01:59:00 AM,3.41
,,,,03/15/2018,07:59:00 AM,.9
,,,,03/15/2018,02:22:00 PM,3.35
